word,sentiment,lexicon,words_in_lexicon
exultant,positive,AFINN,2477
exultantly,positive,AFINN,2477
fabulous,positive,AFINN,2477
fad,negative,AFINN,2477
fag,negative,AFINN,2477
faggot,negative,AFINN,2477
faggots,negative,AFINN,2477
fail,negative,AFINN,2477
failed,negative,AFINN,2477
failing,negative,AFINN,2477
fails,negative,AFINN,2477
failure,negative,AFINN,2477
failures,negative,AFINN,2477
fainthearted,negative,AFINN,2477
fair,positive,AFINN,2477
faith,positive,AFINN,2477
faithful,positive,AFINN,2477
fake,negative,AFINN,2477
fakes,negative,AFINN,2477
faking,negative,AFINN,2477
fallen,negative,AFINN,2477
falling,negative,AFINN,2477
falsified,negative,AFINN,2477
falsify,negative,AFINN,2477
fame,positive,AFINN,2477
fan,positive,AFINN,2477
fantastic,positive,AFINN,2477
farce,negative,AFINN,2477
fascinate,positive,AFINN,2477
fascinated,positive,AFINN,2477
fascinates,positive,AFINN,2477
fascinating,positive,AFINN,2477
fascist,negative,AFINN,2477
fascists,negative,AFINN,2477
fatalities,negative,AFINN,2477
fatality,negative,AFINN,2477
fatigue,negative,AFINN,2477
fatigued,negative,AFINN,2477
fatigues,negative,AFINN,2477
fatiguing,negative,AFINN,2477
favor,positive,AFINN,2477
favored,positive,AFINN,2477
favorite,positive,AFINN,2477
favorited,positive,AFINN,2477
favorites,positive,AFINN,2477
favors,positive,AFINN,2477
fear,negative,AFINN,2477
fearful,negative,AFINN,2477
fearing,negative,AFINN,2477
fearless,positive,AFINN,2477
fearsome,negative,AFINN,2477
fed up,negative,AFINN,2477
feeble,negative,AFINN,2477
feeling,positive,AFINN,2477
felonies,negative,AFINN,2477
felony,negative,AFINN,2477
fervent,positive,AFINN,2477
fervid,positive,AFINN,2477
festive,positive,AFINN,2477
fiasco,negative,AFINN,2477
fidgety,negative,AFINN,2477
fight,negative,AFINN,2477
fine,positive,AFINN,2477
fire,negative,AFINN,2477
fired,negative,AFINN,2477
firing,negative,AFINN,2477
fit,positive,AFINN,2477
fitness,positive,AFINN,2477
flagship,positive,AFINN,2477
flees,negative,AFINN,2477
flop,negative,AFINN,2477
flops,negative,AFINN,2477
flu,negative,AFINN,2477
flustered,negative,AFINN,2477
focused,positive,AFINN,2477
fond,positive,AFINN,2477
fondness,positive,AFINN,2477
fool,negative,AFINN,2477
foolish,negative,AFINN,2477
fools,negative,AFINN,2477
forced,negative,AFINN,2477
foreclosure,negative,AFINN,2477
foreclosures,negative,AFINN,2477
forget,negative,AFINN,2477
forgetful,negative,AFINN,2477
forgive,positive,AFINN,2477
forgiving,positive,AFINN,2477
forgotten,negative,AFINN,2477
fortunate,positive,AFINN,2477
frantic,negative,AFINN,2477
fraud,negative,AFINN,2477
frauds,negative,AFINN,2477
fraudster,negative,AFINN,2477
fraudsters,negative,AFINN,2477
fraudulence,negative,AFINN,2477
fraudulent,negative,AFINN,2477
free,positive,AFINN,2477
freedom,positive,AFINN,2477
frenzy,negative,AFINN,2477
fresh,positive,AFINN,2477
friendly,positive,AFINN,2477
fright,negative,AFINN,2477
frightened,negative,AFINN,2477
frightening,negative,AFINN,2477
frikin,negative,AFINN,2477
frisky,positive,AFINN,2477
frowning,negative,AFINN,2477
frustrate,negative,AFINN,2477
frustrated,negative,AFINN,2477
frustrates,negative,AFINN,2477
frustrating,negative,AFINN,2477
frustration,negative,AFINN,2477
ftw,positive,AFINN,2477
fuck,negative,AFINN,2477
fucked,negative,AFINN,2477
fucker,negative,AFINN,2477
fuckers,negative,AFINN,2477
fuckface,negative,AFINN,2477
fuckhead,negative,AFINN,2477
fucking,negative,AFINN,2477
fucktard,negative,AFINN,2477
fud,negative,AFINN,2477
fuked,negative,AFINN,2477
fuking,negative,AFINN,2477
fulfill,positive,AFINN,2477
fulfilled,positive,AFINN,2477
fulfills,positive,AFINN,2477
fuming,negative,AFINN,2477
fun,positive,AFINN,2477
funeral,negative,AFINN,2477
funerals,negative,AFINN,2477
funky,positive,AFINN,2477
funnier,positive,AFINN,2477
funny,positive,AFINN,2477
furious,negative,AFINN,2477
futile,positive,AFINN,2477
gag,negative,AFINN,2477
gagged,negative,AFINN,2477
gain,positive,AFINN,2477
gained,positive,AFINN,2477
gaining,positive,AFINN,2477
gains,positive,AFINN,2477
gallant,positive,AFINN,2477
gallantly,positive,AFINN,2477
gallantry,positive,AFINN,2477
generous,positive,AFINN,2477
genial,positive,AFINN,2477
ghost,negative,AFINN,2477
giddy,negative,AFINN,2477
gift,positive,AFINN,2477
glad,positive,AFINN,2477
glamorous,positive,AFINN,2477
glamourous,positive,AFINN,2477
glee,positive,AFINN,2477
gleeful,positive,AFINN,2477
gloom,negative,AFINN,2477
gloomy,negative,AFINN,2477
glorious,positive,AFINN,2477
glory,positive,AFINN,2477
glum,negative,AFINN,2477
god,positive,AFINN,2477
goddamn,negative,AFINN,2477
godsend,positive,AFINN,2477
good,positive,AFINN,2477
goodness,positive,AFINN,2477
grace,positive,AFINN,2477
gracious,positive,AFINN,2477
grand,positive,AFINN,2477
grant,positive,AFINN,2477
granted,positive,AFINN,2477
granting,positive,AFINN,2477
grants,positive,AFINN,2477
grateful,positive,AFINN,2477
gratification,positive,AFINN,2477
grave,negative,AFINN,2477
gray,negative,AFINN,2477
great,positive,AFINN,2477
greater,positive,AFINN,2477
greatest,positive,AFINN,2477
greed,negative,AFINN,2477
greedy,negative,AFINN,2477
green wash,negative,AFINN,2477
green washing,negative,AFINN,2477
greenwash,negative,AFINN,2477
greenwasher,negative,AFINN,2477
greenwashers,negative,AFINN,2477
greenwashing,negative,AFINN,2477
greet,positive,AFINN,2477
greeted,positive,AFINN,2477
greeting,positive,AFINN,2477
greetings,positive,AFINN,2477
greets,positive,AFINN,2477
grey,negative,AFINN,2477
grief,negative,AFINN,2477
grieved,negative,AFINN,2477
gross,negative,AFINN,2477
growing,positive,AFINN,2477
growth,positive,AFINN,2477
guarantee,positive,AFINN,2477
guilt,negative,AFINN,2477
guilty,negative,AFINN,2477
gullibility,negative,AFINN,2477
gullible,negative,AFINN,2477
gun,negative,AFINN,2477
ha,positive,AFINN,2477
hacked,negative,AFINN,2477
haha,positive,AFINN,2477
hahaha,positive,AFINN,2477
hahahah,positive,AFINN,2477
hail,positive,AFINN,2477
hailed,positive,AFINN,2477
hapless,negative,AFINN,2477
haplessness,negative,AFINN,2477
happiness,positive,AFINN,2477
happy,positive,AFINN,2477
hard,negative,AFINN,2477
hardier,positive,AFINN,2477
hardship,negative,AFINN,2477
hardy,positive,AFINN,2477
harm,negative,AFINN,2477
harmed,negative,AFINN,2477
harmful,negative,AFINN,2477
harming,negative,AFINN,2477
harms,negative,AFINN,2477
harried,negative,AFINN,2477
harsh,negative,AFINN,2477
harsher,negative,AFINN,2477
harshest,negative,AFINN,2477
hate,negative,AFINN,2477
hated,negative,AFINN,2477
haters,negative,AFINN,2477
hates,negative,AFINN,2477
hating,negative,AFINN,2477
haunt,negative,AFINN,2477
haunted,negative,AFINN,2477
haunting,positive,AFINN,2477
haunts,negative,AFINN,2477
havoc,negative,AFINN,2477
healthy,positive,AFINN,2477
heartbreaking,negative,AFINN,2477
heartbroken,negative,AFINN,2477
heartfelt,positive,AFINN,2477
heaven,positive,AFINN,2477
heavenly,positive,AFINN,2477
heavyhearted,negative,AFINN,2477
hell,negative,AFINN,2477
help,positive,AFINN,2477
helpful,positive,AFINN,2477
helping,positive,AFINN,2477
helpless,negative,AFINN,2477
helps,positive,AFINN,2477
hero,positive,AFINN,2477
heroes,positive,AFINN,2477
heroic,positive,AFINN,2477
hesitant,negative,AFINN,2477
hesitate,negative,AFINN,2477
hid,negative,AFINN,2477
hide,negative,AFINN,2477
hides,negative,AFINN,2477
hiding,negative,AFINN,2477
highlight,positive,AFINN,2477
hilarious,positive,AFINN,2477
hindrance,negative,AFINN,2477
hoax,negative,AFINN,2477
homesick,negative,AFINN,2477
honest,positive,AFINN,2477
honor,positive,AFINN,2477
honored,positive,AFINN,2477
honoring,positive,AFINN,2477
honour,positive,AFINN,2477
honoured,positive,AFINN,2477
honouring,positive,AFINN,2477
hooligan,negative,AFINN,2477
hooliganism,negative,AFINN,2477
hooligans,negative,AFINN,2477
hope,positive,AFINN,2477
hopeful,positive,AFINN,2477
hopefully,positive,AFINN,2477
hopeless,negative,AFINN,2477
hopelessness,negative,AFINN,2477
hopes,positive,AFINN,2477
hoping,positive,AFINN,2477
horrendous,negative,AFINN,2477
horrible,negative,AFINN,2477
horrific,negative,AFINN,2477
horrified,negative,AFINN,2477
hostile,negative,AFINN,2477
huckster,negative,AFINN,2477
hug,positive,AFINN,2477
huge,positive,AFINN,2477
hugs,positive,AFINN,2477
humerous,positive,AFINN,2477
humiliated,negative,AFINN,2477
humiliation,negative,AFINN,2477
humor,positive,AFINN,2477
humorous,positive,AFINN,2477
humour,positive,AFINN,2477
humourous,positive,AFINN,2477
hunger,negative,AFINN,2477
hurrah,positive,AFINN,2477
hurt,negative,AFINN,2477
hurting,negative,AFINN,2477
hurts,negative,AFINN,2477
hypocritical,negative,AFINN,2477
hysteria,negative,AFINN,2477
hysterical,negative,AFINN,2477
hysterics,negative,AFINN,2477
idiot,negative,AFINN,2477
idiotic,negative,AFINN,2477
ignorance,negative,AFINN,2477
ignorant,negative,AFINN,2477
ignore,negative,AFINN,2477
ignored,negative,AFINN,2477
ignores,negative,AFINN,2477
ill,negative,AFINN,2477
illegal,negative,AFINN,2477
illiteracy,negative,AFINN,2477
illness,negative,AFINN,2477
illnesses,negative,AFINN,2477
imbecile,negative,AFINN,2477
immobilized,negative,AFINN,2477
immortal,positive,AFINN,2477
immune,positive,AFINN,2477
impatient,negative,AFINN,2477
imperfect,negative,AFINN,2477
importance,positive,AFINN,2477
important,positive,AFINN,2477
impose,negative,AFINN,2477
imposed,negative,AFINN,2477
imposes,negative,AFINN,2477
imposing,negative,AFINN,2477
impotent,negative,AFINN,2477
impress,positive,AFINN,2477
impressed,positive,AFINN,2477
impresses,positive,AFINN,2477
impressive,positive,AFINN,2477
imprisoned,negative,AFINN,2477
improve,positive,AFINN,2477
improved,positive,AFINN,2477
improvement,positive,AFINN,2477
improves,positive,AFINN,2477
improving,positive,AFINN,2477
inability,negative,AFINN,2477
inaction,negative,AFINN,2477
inadequate,negative,AFINN,2477
incapable,negative,AFINN,2477
incapacitated,negative,AFINN,2477
incensed,negative,AFINN,2477
incompetence,negative,AFINN,2477
incompetent,negative,AFINN,2477
inconsiderate,negative,AFINN,2477
inconvenience,negative,AFINN,2477
inconvenient,negative,AFINN,2477
increase,positive,AFINN,2477
increased,positive,AFINN,2477
indecisive,negative,AFINN,2477
indestructible,positive,AFINN,2477
indifference,negative,AFINN,2477
indifferent,negative,AFINN,2477
indignant,negative,AFINN,2477
indignation,negative,AFINN,2477
indoctrinate,negative,AFINN,2477
indoctrinated,negative,AFINN,2477
indoctrinates,negative,AFINN,2477
indoctrinating,negative,AFINN,2477
ineffective,negative,AFINN,2477
ineffectively,negative,AFINN,2477
infatuated,positive,AFINN,2477
infatuation,positive,AFINN,2477
infected,negative,AFINN,2477
inferior,negative,AFINN,2477
inflamed,negative,AFINN,2477
influential,positive,AFINN,2477
infringement,negative,AFINN,2477
infuriate,negative,AFINN,2477
infuriated,negative,AFINN,2477
infuriates,negative,AFINN,2477
infuriating,negative,AFINN,2477
inhibit,negative,AFINN,2477
injured,negative,AFINN,2477
injury,negative,AFINN,2477
injustice,negative,AFINN,2477
innovate,positive,AFINN,2477
innovates,positive,AFINN,2477
innovation,positive,AFINN,2477
innovative,positive,AFINN,2477
inquisition,negative,AFINN,2477
inquisitive,positive,AFINN,2477
insane,negative,AFINN,2477
insanity,negative,AFINN,2477
insecure,negative,AFINN,2477
insensitive,negative,AFINN,2477
insensitivity,negative,AFINN,2477
insignificant,negative,AFINN,2477
insipid,negative,AFINN,2477
inspiration,positive,AFINN,2477
inspirational,positive,AFINN,2477
inspire,positive,AFINN,2477
inspired,positive,AFINN,2477
inspires,positive,AFINN,2477
inspiring,positive,AFINN,2477
insult,negative,AFINN,2477
insulted,negative,AFINN,2477
insulting,negative,AFINN,2477
insults,negative,AFINN,2477
intact,positive,AFINN,2477
integrity,positive,AFINN,2477
intelligent,positive,AFINN,2477
intense,positive,AFINN,2477
interest,positive,AFINN,2477
interested,positive,AFINN,2477
interesting,positive,AFINN,2477
interests,positive,AFINN,2477
interrogated,negative,AFINN,2477
interrupt,negative,AFINN,2477
interrupted,negative,AFINN,2477
interrupting,negative,AFINN,2477
interruption,negative,AFINN,2477
interrupts,negative,AFINN,2477
intimidate,negative,AFINN,2477
intimidated,negative,AFINN,2477
intimidates,negative,AFINN,2477
intimidating,negative,AFINN,2477
intimidation,negative,AFINN,2477
intricate,positive,AFINN,2477
intrigues,positive,AFINN,2477
invincible,positive,AFINN,2477
invite,positive,AFINN,2477
inviting,positive,AFINN,2477
invulnerable,positive,AFINN,2477
irate,negative,AFINN,2477
ironic,negative,AFINN,2477
irony,negative,AFINN,2477
irrational,negative,AFINN,2477
irresistible,positive,AFINN,2477
irresolute,negative,AFINN,2477
irresponsible,positive,AFINN,2477
irreversible,negative,AFINN,2477
irritate,negative,AFINN,2477
irritated,negative,AFINN,2477
irritating,negative,AFINN,2477
isolated,negative,AFINN,2477
itchy,negative,AFINN,2477
jackass,negative,AFINN,2477
jackasses,negative,AFINN,2477
jailed,negative,AFINN,2477
jaunty,positive,AFINN,2477
jealous,negative,AFINN,2477
jeopardy,negative,AFINN,2477
jerk,negative,AFINN,2477
jesus,positive,AFINN,2477
jewel,positive,AFINN,2477
jewels,positive,AFINN,2477
jocular,positive,AFINN,2477
join,positive,AFINN,2477
joke,positive,AFINN,2477
jokes,positive,AFINN,2477
jolly,positive,AFINN,2477
jovial,positive,AFINN,2477
joy,positive,AFINN,2477
joyful,positive,AFINN,2477
joyfully,positive,AFINN,2477
joyless,negative,AFINN,2477
joyous,positive,AFINN,2477
jubilant,positive,AFINN,2477
jumpy,negative,AFINN,2477
justice,positive,AFINN,2477
justifiably,positive,AFINN,2477
justified,positive,AFINN,2477
keen,positive,AFINN,2477
kill,negative,AFINN,2477
killed,negative,AFINN,2477
killing,negative,AFINN,2477
kills,negative,AFINN,2477
kind,positive,AFINN,2477
kinder,positive,AFINN,2477
kiss,positive,AFINN,2477
kudos,positive,AFINN,2477
lack,negative,AFINN,2477
lackadaisical,negative,AFINN,2477
lag,negative,AFINN,2477
lagged,negative,AFINN,2477
lagging,negative,AFINN,2477
lags,negative,AFINN,2477
lame,negative,AFINN,2477
landmark,positive,AFINN,2477
laugh,positive,AFINN,2477
laughed,positive,AFINN,2477
laughing,positive,AFINN,2477
laughs,positive,AFINN,2477
laughting,positive,AFINN,2477
launched,positive,AFINN,2477
lawl,positive,AFINN,2477
lawsuit,negative,AFINN,2477
lawsuits,negative,AFINN,2477
lazy,negative,AFINN,2477
leak,negative,AFINN,2477
leaked,negative,AFINN,2477
leave,negative,AFINN,2477
legal,positive,AFINN,2477
legally,positive,AFINN,2477
lenient,positive,AFINN,2477
lethargic,negative,AFINN,2477
lethargy,negative,AFINN,2477
liar,negative,AFINN,2477
liars,negative,AFINN,2477
libelous,negative,AFINN,2477
lied,negative,AFINN,2477
lifesaver,positive,AFINN,2477
lighthearted,positive,AFINN,2477
like,positive,AFINN,2477
liked,positive,AFINN,2477
likes,positive,AFINN,2477
limitation,negative,AFINN,2477
limited,negative,AFINN,2477
limits,negative,AFINN,2477
litigation,negative,AFINN,2477
litigious,negative,AFINN,2477
lively,positive,AFINN,2477
livid,negative,AFINN,2477
lmao,positive,AFINN,2477
lmfao,positive,AFINN,2477
loathe,negative,AFINN,2477
loathed,negative,AFINN,2477
loathes,negative,AFINN,2477
loathing,negative,AFINN,2477
lobby,negative,AFINN,2477
lobbying,negative,AFINN,2477
lol,positive,AFINN,2477
lonely,negative,AFINN,2477
lonesome,negative,AFINN,2477
longing,negative,AFINN,2477
loom,negative,AFINN,2477
loomed,negative,AFINN,2477
looming,negative,AFINN,2477
looms,negative,AFINN,2477
loose,negative,AFINN,2477
looses,negative,AFINN,2477
loser,negative,AFINN,2477
losing,negative,AFINN,2477
loss,negative,AFINN,2477
lost,negative,AFINN,2477
lovable,positive,AFINN,2477
love,positive,AFINN,2477
loved,positive,AFINN,2477
lovelies,positive,AFINN,2477
lovely,positive,AFINN,2477
loving,positive,AFINN,2477
lowest,negative,AFINN,2477
loyal,positive,AFINN,2477
loyalty,positive,AFINN,2477
luck,positive,AFINN,2477
luckily,positive,AFINN,2477
lucky,positive,AFINN,2477
lugubrious,negative,AFINN,2477
lunatic,negative,AFINN,2477
lunatics,negative,AFINN,2477
lurk,negative,AFINN,2477
lurking,negative,AFINN,2477
lurks,negative,AFINN,2477
mad,negative,AFINN,2477
maddening,negative,AFINN,2477
made-up,negative,AFINN,2477
madly,negative,AFINN,2477
madness,negative,AFINN,2477
mandatory,negative,AFINN,2477
manipulated,negative,AFINN,2477
manipulating,negative,AFINN,2477
manipulation,negative,AFINN,2477
marvel,positive,AFINN,2477
marvelous,positive,AFINN,2477
marvels,positive,AFINN,2477
masterpiece,positive,AFINN,2477
masterpieces,positive,AFINN,2477
matter,positive,AFINN,2477
matters,positive,AFINN,2477
mature,positive,AFINN,2477
meaningful,positive,AFINN,2477
meaningless,negative,AFINN,2477
medal,positive,AFINN,2477
mediocrity,negative,AFINN,2477
meditative,positive,AFINN,2477
melancholy,negative,AFINN,2477
menace,negative,AFINN,2477
menaced,negative,AFINN,2477
mercy,positive,AFINN,2477
merry,positive,AFINN,2477
mess,negative,AFINN,2477
messed,negative,AFINN,2477
messing up,negative,AFINN,2477
methodical,positive,AFINN,2477
mindless,negative,AFINN,2477
miracle,positive,AFINN,2477
mirth,positive,AFINN,2477
mirthful,positive,AFINN,2477
mirthfully,positive,AFINN,2477
misbehave,negative,AFINN,2477
misbehaved,negative,AFINN,2477
misbehaves,negative,AFINN,2477
misbehaving,negative,AFINN,2477
mischief,negative,AFINN,2477
mischiefs,negative,AFINN,2477
miserable,negative,AFINN,2477
misery,negative,AFINN,2477
misgiving,negative,AFINN,2477
misinformation,negative,AFINN,2477
misinformed,negative,AFINN,2477
misinterpreted,negative,AFINN,2477
misleading,negative,AFINN,2477
misread,negative,AFINN,2477
misreporting,negative,AFINN,2477
misrepresentation,negative,AFINN,2477
miss,negative,AFINN,2477
missed,negative,AFINN,2477
missing,negative,AFINN,2477
mistake,negative,AFINN,2477
mistaken,negative,AFINN,2477
mistakes,negative,AFINN,2477
mistaking,negative,AFINN,2477
misunderstand,negative,AFINN,2477
misunderstanding,negative,AFINN,2477
misunderstands,negative,AFINN,2477
misunderstood,negative,AFINN,2477
moan,negative,AFINN,2477
moaned,negative,AFINN,2477
moaning,negative,AFINN,2477
moans,negative,AFINN,2477
mock,negative,AFINN,2477
mocked,negative,AFINN,2477
mocking,negative,AFINN,2477
mocks,negative,AFINN,2477
mongering,negative,AFINN,2477
monopolize,negative,AFINN,2477
monopolized,negative,AFINN,2477
monopolizes,negative,AFINN,2477
monopolizing,negative,AFINN,2477
moody,negative,AFINN,2477
mope,negative,AFINN,2477
